ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE_YEARS,EMPLOYMENT_YEARS,IS_UNEMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,WORST_STATUS,MONTHS_HISTORY
5087687,0,0,1,0,76500.0,1,1,4,1,64.8,0.0,False,1,0,0,0,12,1.0,1,0,6
5087688,0,0,1,0,76500.0,1,1,4,1,64.8,0.0,False,1,0,0,0,12,1.0,1,0,4
5087689,0,0,1,0,76500.0,1,1,4,1,64.8,0.0,False,1,0,0,0,12,1.0,1,0,6
5087698,1,0,0,0,157500.0,4,4,1,1,58.2,1.1,True,1,0,0,0,17,2.0,1,0,18
5087699,1,0,0,0,157500.0,4,4,1,1,58.2,1.1,True,1,0,0,0,17,2.0,1,0,6
5087700,1,0,0,0,157500.0,4,4,1,1,58.2,1.1,True,1,0,0,0,17,2.0,1,0,18
5087701,1,0,0,0,157500.0,4,4,1,1,58.2,1.1,True,1,0,0,0,17,2.0,1,0,18
5087702,1,0,0,0,157500.0,4,4,1,1,58.2,1.1,True,1,0,0,0,17,2.0,1,0,18
5087727,1,0,1,0,225000.0,1,1,0,1,45.2,0.0,False,1,0,0,0,12,2.0,1,0,2
5087728,1,0,1,0,225000.0,1,1,0,1,45.2,0.0,False,1,0,0,0,12,2.0,1,0,2
5087729,1,0,1,0,225000.0,1,1,0,1,45.2,0.0,False,1,0,0,0,12,2.0,1,0,2
5087730,1,0,1,0,225000.0,1,1,0,1,45.2,0.0,False,1,0,0,0,12,2.0,1,0,2
5087731,1,0,1,0,225000.0,1,1,0,1,45.2,0.0,False,1,0,0,0,12,2.0,1,0,2
5087732,1,0,1,0,225000.0,1,1,0,1,45.2,0.0,False,1,0,0,0,12,2.0,1,0,2
5087733,1,0,1,0,225000.0,1,1,0,1,45.2,0.0,False,1,0,0,0,12,2.0,1,-1,1
5087742,0,0,1,0,112500.0,1,3,1,1,68.0,0.0,False,1,0,0,0,12,2.0,1,0,12
5087743,0,0,1,0,112500.0,1,3,1,1,68.0,0.0,False,1,0,0,0,12,2.0,1,0,12
5087744,0,0,1,0,112500.0,1,3,1,1,68.0,0.0,False,1,0,0,0,12,2.0,1,0,12
5087745,0,0,1,0,112500.0,1,3,1,1,68.0,0.0,False,1,0,0,0,12,2.0,1,0,12
5087746,0,0,1,0,112500.0,1,3,1,1,68.0,0.0,False,1,0,0,0,12,2.0,1,0,12
5087747,0,0,1,0,112500.0,1,3,1,1,68.0,0.0,False,1,0,0,0,12,2.0,1,0,12
5087748,0,0,1,0,72000.0,1,4,1,1,50.7,0.0,False,1,0,0,0,12,2.0,1,0,8
5087749,0,0,1,0,72000.0,1,4,1,1,50.7,0.0,False,1,0,0,0,12,2.0,1,0,8
5087750,0,0,1,0,72000.0,1,4,1,1,50.7,0.0,False,1,0,0,0,12,2.0,1,0,7
5087751,0,0,1,0,72000.0,1,4,1,1,50.7,0.0,False,1,0,0,0,12,2.0,1,0,7
5087755,0,0,0,0,180000.0,4,4,1,1,41.8,6.8,True,1,0,0,0,15,2.0,1,0,13
5087756,0,0,0,0,180000.0,4,4,1,1,41.8,6.8,True,1,0,0,0,15,2.0,1,0,13
5087766,1,1,1,0,130500.0,4,4,1,1,53.4,4.4,True,1,1,1,0,4,2.0,1,0,14
5087772,0,0,1,0,135000.0,0,4,1,1,62.1,7.6,True,1,1,1,0,11,2.0,1,0,7
5087773,0,0,1,0,135000.0,0,4,1,1,62.1,7.6,True,1,1,1,0,11,2.0,1,0,7
5087774,0,0,1,0,135000.0,0,4,1,1,62.1,7.6,True,1,1,1,0,11,2.0,1,0,7
5087775,0,0,0,0,67500.0,0,4,1,1,38.9,5.3,True,1,0,0,0,8,2.0,1,0,5
5087776,0,0,0,0,67500.0,0,4,1,1,38.9,5.3,True,1,0,0,0,8,2.0,1,0,10
5087777,0,0,0,0,67500.0,0,4,1,1,38.9,5.3,True,1,0,0,0,8,2.0,1,0,28
5087778,0,0,0,0,67500.0,0,4,1,1,38.9,5.3,True,1,0,0,0,8,2.0,1,0,27
5087806,1,1,1,0,202500.0,4,4,3,4,29.3,1.8,True,1,0,0,0,8,1.0,1,0,6
5087807,0,0,0,0,67500.0,1,4,1,1,62.4,0.0,False,1,0,1,0,12,2.0,1,0,12
5087808,0,0,0,0,67500.0,1,4,1,1,62.4,0.0,False,1,0,1,0,12,2.0,1,0,12
5087810,0,1,1,1,135000.0,4,4,2,1,32.3,1.8,True,1,1,1,0,15,2.0,1,0,9
5087811,0,1,1,1,135000.0,4,4,2,1,32.3,1.8,True,1,1,1,0,15,2.0,1,0,9
5087813,0,1,1,1,135000.0,4,4,2,1,32.3,1.8,True,1,1,1,0,15,2.0,1,0,7
5087814,0,1,1,1,135000.0,4,4,2,1,32.3,1.8,True,1,1,1,0,15,2.0,1,0,9
5087815,0,1,1,1,135000.0,4,4,2,1,32.3,1.8,True,1,1,1,0,15,2.0,1,0,7
5087816,0,1,1,1,135000.0,4,4,2,1,32.3,1.8,True,1,1,1,0,15,2.0,1,0,9
5087819,1,0,1,2,112500.0,4,4,1,1,43.2,4.3,True,1,0,0,0,17,4.0,1,0,7
5087820,1,0,1,2,112500.0,4,4,1,1,43.2,4.3,True,1,0,0,0,17,4.0,1,0,7
5087821,1,0,1,2,112500.0,4,4,1,1,43.2,4.3,True,1,0,0,0,17,4.0,1,0,7
5087824,1,0,1,2,112500.0,4,4,1,1,43.2,4.3,True,1,0,0,0,17,4.0,1,0,7
5087825,1,0,1,2,112500.0,4,4,1,1,43.2,4.3,True,1,0,0,0,17,4.0,1,0,7
5087826,1,0,1,2,112500.0,4,4,1,1,43.2,4.3,True,1,0,0,0,17,4.0,1,0,7
5087827,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087828,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087829,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087830,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087831,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087832,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087833,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087834,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087835,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087836,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087837,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087838,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087839,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087840,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087841,1,0,1,0,135000.0,2,4,1,4,28.6,6.4,True,1,1,0,1,12,2.0,1,0,11
5087845,1,0,1,2,148500.0,0,4,1,2,43.4,12.1,True,1,1,1,0,8,4.0,1,0,4
5087846,1,0,1,2,148500.0,0,4,1,2,43.4,12.1,True,1,1,1,0,8,4.0,1,-1,1
5087847,1,0,1,2,148500.0,0,4,1,2,43.4,12.1,True,1,1,1,0,8,4.0,1,0,26
5087848,0,1,0,0,202500.0,2,4,1,1,53.7,32.7,True,1,0,1,0,11,2.0,1,0,9
5087849,0,1,0,0,202500.0,2,4,1,1,53.7,32.7,True,1,0,1,0,11,2.0,1,0,9
5087850,0,1,0,0,202500.0,2,4,1,1,53.7,32.7,True,1,0,1,0,11,2.0,1,0,9
5087851,0,1,0,0,202500.0,2,4,1,1,53.7,32.7,True,1,0,1,0,11,2.0,1,0,9
5087852,0,1,0,0,202500.0,2,4,1,1,53.7,32.7,True,1,0,1,0,11,2.0,1,0,3
5087854,0,1,0,0,202500.0,2,4,1,1,53.7,32.7,True,1,0,1,0,11,2.0,1,0,9
5087855,0,1,0,0,202500.0,2,4,1,1,53.7,32.7,True,1,0,1,0,11,2.0,1,0,9
5087857,0,1,0,0,202500.0,2,4,1,1,53.7,32.7,True,1,0,1,0,11,2.0,1,0,8
5087861,0,0,1,1,112500.0,4,4,1,1,31.5,4.9,True,1,0,0,0,13,3.0,1,0,5
5087862,0,0,1,1,112500.0,4,4,1,1,31.5,4.9,True,1,0,0,0,13,3.0,1,0,5
5087863,0,0,1,1,112500.0,4,4,1,1,31.5,4.9,True,1,0,0,0,13,3.0,1,0,5
5087864,0,1,1,0,112500.0,1,4,1,4,66.6,0.0,False,1,0,0,0,12,2.0,1,0,13
5087865,0,1,1,0,112500.0,1,4,1,4,66.6,0.0,False,1,0,0,0,12,2.0,1,0,12
5087866,0,1,1,0,112500.0,1,4,1,4,66.6,0.0,False,1,0,0,0,12,2.0,1,0,14
5087879,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,15
5087880,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,15
5087881,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,15
5087889,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,15
5087898,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,15
5087899,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,15
5087900,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,15
5087906,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,14
5087907,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,13
5087908,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,15
5087914,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,15
5087915,0,0,0,0,234000.0,2,1,0,1,60.1,14.3,True,1,0,0,1,3,2.0,1,1,15
5087916,0,1,0,1,90000.0,4,2,1,4,33.9,9.5,True,1,0,0,0,8,3.0,1,0,4
5087917,0,1,0,1,90000.0,4,2,1,4,33.9,9.5,True,1,0,0,0,8,3.0,1,0,3
5087918,0,1,0,1,90000.0,4,2,1,4,33.9,9.5,True,1,0,0,0,8,3.0,1,0,4
5087919,0,1,0,1,90000.0,4,2,1,4,33.9,9.5,True,1,0,0,0,8,3.0,1,0,4
5087932,0,1,0,2,157500.0,0,1,1,1,36.9,10.2,True,1,0,0,0,12,4.0,1,1,16
5087933,0,1,0,2,157500.0,0,1,1,1,36.9,10.2,True,1,0,0,0,12,4.0,1,1,16
5087934,0,1,0,2,157500.0,0,1,1,1,36.9,10.2,True,1,0,0,0,12,4.0,1,1,16
5087935,0,1,0,2,157500.0,0,1,1,1,36.9,10.2,True,1,0,0,0,12,4.0,1,1,16
5087936,0,1,0,2,157500.0,0,1,1,1,36.9,10.2,True,1,0,0,0,12,4.0,1,1,16
5087937,0,1,0,2,157500.0,0,1,1,1,36.9,10.2,True,1,0,0,0,12,4.0,1,1,16
5087938,0,1,0,2,157500.0,0,1,1,1,36.9,10.2,True,1,0,0,0,12,4.0,1,1,16
5087939,0,0,1,0,360000.0,0,4,1,2,49.5,8.8,True,1,0,0,0,15,2.0,1,0,25
5087940,0,0,1,0,360000.0,0,4,1,2,49.5,8.8,True,1,0,0,0,15,2.0,1,0,25
5087941,0,0,1,0,72000.0,4,4,4,1,54.5,5.7,True,1,1,1,0,1,1.0,1,0,6
5087942,0,0,1,0,72000.0,4,4,4,1,54.5,5.7,True,1,1,1,0,1,1.0,1,0,6
5087943,0,0,1,0,72000.0,4,4,4,1,54.5,5.7,True,1,1,1,0,1,1.0,1,0,6
5087944,0,0,1,0,72000.0,4,4,4,1,54.5,5.7,True,1,1,1,0,1,1.0,1,0,6
5087946,0,0,1,0,72000.0,4,4,4,1,54.5,5.7,True,1,1,1,0,1,1.0,1,0,6
5087947,0,0,1,0,72000.0,4,4,4,1,54.5,5.7,True,1,1,1,0,1,1.0,1,0,6
5087948,0,0,1,0,72000.0,4,4,4,1,54.5,5.7,True,1,1,1,0,1,1.0,1,0,6
5087949,0,0,1,0,72000.0,4,4,4,1,54.5,5.7,True,1,1,1,0,1,1.0,1,0,5
5087960,1,1,1,0,157500.0,4,4,1,1,43.0,6.6,True,1,0,0,0,4,2.0,1,0,7
5087961,1,1,1,0,157500.0,4,4,1,1,43.0,6.6,True,1,0,0,0,4,2.0,1,0,7
5087962,1,1,1,0,157500.0,4,4,1,1,43.0,6.6,True,1,0,0,0,4,2.0,1,0,7
5087963,1,1,1,0,157500.0,4,4,1,1,43.0,6.6,True,1,0,0,0,4,2.0,1,0,7
5087964,0,0,0,0,135000.0,1,4,3,1,54.0,0.0,False,1,0,0,0,12,1.0,1,0,39
5087965,0,0,0,0,135000.0,1,4,3,1,54.0,0.0,False,1,0,0,0,12,1.0,1,0,11
5087966,0,0,0,0,135000.0,1,4,3,1,54.0,0.0,False,1,0,0,0,12,1.0,1,0,38
5087967,0,0,0,0,135000.0,1,4,3,1,54.0,0.0,False,1,0,0,0,12,1.0,1,0,39
5087968,1,0,1,0,99000.0,4,1,1,0,27.5,1.5,True,1,0,0,0,10,2.0,1,0,3
5087969,1,0,1,0,99000.0,4,1,1,0,27.5,1.5,True,1,0,0,0,10,2.0,1,0,3
5087970,1,0,1,0,99000.0,4,1,1,0,27.5,1.5,True,1,0,0,0,10,2.0,1,0,3
5087971,1,0,1,0,99000.0,4,1,1,0,27.5,1.5,True,1,0,0,0,10,2.0,1,0,3
5087972,1,0,1,0,99000.0,4,1,1,0,27.5,1.5,True,1,0,0,0,10,2.0,1,0,3
5087973,1,0,1,0,99000.0,4,1,1,0,27.5,1.5,True,1,0,0,0,10,2.0,1,0,3
5087986,0,1,1,0,157500.0,4,1,3,1,56.2,10.9,True,1,0,0,0,12,1.0,1,0,7
5087988,0,1,1,0,157500.0,4,1,3,1,56.2,10.9,True,1,0,0,0,12,1.0,1,0,7
5087989,0,1,1,0,157500.0,4,1,3,1,56.2,10.9,True,1,0,0,0,12,1.0,1,0,7
5087990,0,1,1,0,157500.0,4,1,3,1,56.2,10.9,True,1,0,0,0,12,1.0,1,0,7
5087993,1,1,1,1,180000.0,0,2,0,1,42.6,18.2,True,1,0,0,0,12,3.0,1,0,21
5087994,1,1,1,1,180000.0,0,2,0,1,42.6,18.2,True,1,0,0,0,12,3.0,1,0,21
5088020,0,0,1,1,202500.0,0,4,1,1,38.9,1.7,True,1,0,0,0,12,3.0,1,1,36
5088021,1,1,1,0,135000.0,4,4,1,1,43.4,5.4,True,1,0,0,0,8,2.0,1,0,3
5088023,1,1,1,0,135000.0,4,4,1,1,43.4,5.4,True,1,0,0,0,8,2.0,1,0,3
5088042,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088043,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088044,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088045,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088046,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088047,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088048,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088049,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088050,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088051,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088052,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088053,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088054,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088055,0,0,1,0,216000.0,4,4,3,1,49.1,8.4,True,1,0,0,0,11,1.0,1,0,7
5088059,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088060,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088061,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088062,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,3
5088063,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088066,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088067,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088068,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088069,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088070,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088071,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088072,0,1,1,1,360000.0,4,1,1,1,31.8,6.8,True,1,0,0,0,12,3.0,1,0,4
5088079,0,1,1,1,90000.0,0,1,1,2,34.0,6.3,True,1,0,0,0,12,3.0,1,0,8
5088082,0,0,1,0,67500.0,1,4,0,1,60.2,0.0,False,1,0,1,0,12,2.0,1,0,38
5088083,0,0,1,0,67500.0,1,4,0,1,60.2,0.0,False,1,0,1,0,12,2.0,1,0,38
5088099,0,1,1,0,270000.0,4,4,2,1,46.5,1.0,True,1,0,0,0,12,1.0,1,0,5
5088100,0,1,1,0,270000.0,4,4,2,1,46.5,1.0,True,1,0,0,0,12,1.0,1,0,4
5088101,0,1,1,0,270000.0,4,4,2,1,46.5,1.0,True,1,0,0,0,12,1.0,1,0,5
5088102,0,1,1,0,270000.0,4,4,2,1,46.5,1.0,True,1,0,0,0,12,1.0,1,0,5
5088106,0,1,1,0,270000.0,4,4,2,1,46.5,1.0,True,1,0,0,0,12,1.0,1,0,5
5088107,0,1,1,0,270000.0,4,4,2,1,46.5,1.0,True,1,0,0,0,12,1.0,1,0,5
5088108,0,1,1,0,270000.0,4,4,2,1,46.5,1.0,True,1,0,0,0,12,1.0,1,0,5
5088110,1,1,1,1,180000.0,4,4,1,1,36.8,4.7,True,1,0,0,0,4,3.0,1,0,21
5088112,1,1,1,1,180000.0,4,4,1,1,36.8,4.7,True,1,0,0,0,4,3.0,1,0,21
5088113,1,1,1,1,180000.0,4,4,1,1,36.8,4.7,True,1,0,0,0,4,3.0,1,0,21
5088114,1,1,1,1,180000.0,4,4,1,1,36.8,4.7,True,1,0,0,0,4,3.0,1,0,13
5088115,1,1,1,1,180000.0,4,4,1,1,36.8,4.7,True,1,0,0,0,4,3.0,1,0,21
5088130,0,0,0,1,270000.0,2,4,1,1,42.3,7.5,True,1,0,0,0,3,3.0,1,0,23
5088131,0,0,0,1,270000.0,2,4,1,1,42.3,7.5,True,1,0,0,0,3,3.0,1,0,23
5088132,0,0,0,1,270000.0,2,4,1,1,42.3,7.5,True,1,0,0,0,3,3.0,1,0,23
5088135,0,0,0,1,270000.0,2,4,1,1,42.3,7.5,True,1,0,0,0,3,3.0,1,0,12
5088160,0,0,1,0,270000.0,4,4,3,1,35.4,2.5,True,1,0,0,0,3,1.0,1,0,11
5088161,0,0,1,0,270000.0,4,4,3,1,35.4,2.5,True,1,0,0,0,3,1.0,1,0,11
5088162,0,0,1,0,270000.0,4,4,3,1,35.4,2.5,True,1,0,0,0,3,1.0,1,0,11
5088163,0,0,1,0,270000.0,4,4,3,1,35.4,2.5,True,1,0,0,0,3,1.0,1,0,11
5088167,0,1,1,0,135000.0,1,4,1,1,55.2,0.0,False,1,0,1,0,12,2.0,1,0,11
5088168,0,1,1,0,135000.0,1,4,1,1,55.2,0.0,False,1,0,1,0,12,2.0,1,0,11
5088169,0,1,1,0,135000.0,1,4,1,1,55.2,0.0,False,1,0,1,0,12,2.0,1,0,11
5088170,0,1,1,0,135000.0,1,4,1,1,55.2,0.0,False,1,0,1,0,12,2.0,1,0,10
5088173,0,0,0,0,180000.0,4,2,4,1,53.7,5.2,True,1,1,1,0,3,1.0,1,0,11
5088174,0,0,0,0,180000.0,4,2,4,1,53.7,5.2,True,1,1,1,0,3,1.0,1,0,11
5088177,0,0,0,0,180000.0,4,2,4,1,53.7,5.2,True,1,1,1,0,3,1.0,1,0,11
5088179,0,0,0,0,180000.0,4,2,4,1,53.7,5.2,True,1,1,1,0,3,1.0,1,0,11
5088180,0,0,0,0,180000.0,4,2,4,1,53.7,5.2,True,1,1,1,0,3,1.0,1,0,11
5088181,0,0,0,0,180000.0,4,2,4,1,53.7,5.2,True,1,1,1,0,3,1.0,1,0,11
5088190,0,1,0,0,90000.0,1,1,4,1,66.3,0.0,False,1,0,0,0,12,1.0,1,0,31
5088191,0,1,0,0,90000.0,1,1,4,1,66.3,0.0,False,1,0,0,0,12,1.0,1,0,7
5088192,0,1,0,0,90000.0,1,1,4,1,66.3,0.0,False,1,0,0,0,12,1.0,1,0,31
5088193,0,1,0,0,90000.0,1,1,4,1,66.3,0.0,False,1,0,0,0,12,1.0,1,0,31
5088194,0,1,1,1,67500.0,4,4,1,1,44.8,5.8,True,1,1,0,0,12,3.0,1,0,11
5088195,0,1,1,1,67500.0,4,4,1,1,44.8,5.8,True,1,1,0,0,12,3.0,1,0,11
5088196,0,1,1,1,67500.0,4,4,1,1,44.8,5.8,True,1,1,0,0,12,3.0,1,0,11
5088199,0,0,1,0,112500.0,4,4,2,1,49.2,13.0,True,1,0,0,0,12,1.0,1,0,4
5088200,0,0,1,0,112500.0,4,4,2,1,49.2,13.0,True,1,0,0,0,12,1.0,1,0,9
5088203,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088204,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088205,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088206,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088207,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088208,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088209,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088210,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088211,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088212,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088213,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088214,0,0,1,0,153000.0,1,4,2,1,59.6,0.0,False,1,0,1,0,12,1.0,1,0,17
5088221,0,1,0,0,112500.0,4,4,3,1,28.4,8.3,True,1,0,0,0,11,1.0,1,1,14
5088222,0,1,0,0,112500.0,4,4,3,1,28.4,8.3,True,1,0,0,0,11,1.0,1,1,11
5088223,0,1,0,0,112500.0,4,4,3,1,28.4,8.3,True,1,0,0,0,11,1.0,1,0,2
5088224,0,1,0,0,112500.0,4,4,3,1,28.4,8.3,True,1,0,0,0,11,1.0,1,0,1
5088225,0,0,1,0,135000.0,1,4,1,1,59.3,0.0,False,1,0,0,0,12,2.0,1,0,10
5088226,0,0,1,0,135000.0,1,4,1,1,59.3,0.0,False,1,0,0,0,12,2.0,1,0,10
5088227,0,0,1,0,135000.0,1,4,1,1,59.3,0.0,False,1,0,0,0,12,2.0,1,0,10
5088229,0,0,1,0,135000.0,1,4,1,1,59.3,0.0,False,1,0,0,0,12,2.0,1,0,10
5088230,0,0,1,0,135000.0,1,4,1,1,59.3,0.0,False,1,0,0,0,12,2.0,1,0,10
5088231,0,0,1,0,135000.0,1,4,1,1,59.3,0.0,False,1,0,0,0,12,2.0,1,0,10
5088232,0,0,1,0,135000.0,1,4,1,1,59.3,0.0,False,1,0,0,0,12,2.0,1,0,4
5088233,0,0,1,0,135000.0,1,4,1,1,59.3,0.0,False,1,0,0,0,12,2.0,1,0,10
5088234,1,0,1,0,225000.0,4,4,1,1,51.5,8.0,True,1,1,0,0,8,2.0,1,0,27
5088235,1,0,1,0,225000.0,4,4,1,1,51.5,8.0,True,1,1,0,0,8,2.0,1,0,27
5088236,1,0,1,0,225000.0,4,4,1,1,51.5,8.0,True,1,1,0,0,8,2.0,1,0,27
5088237,1,0,1,0,225000.0,4,4,1,1,51.5,8.0,True,1,1,0,0,8,2.0,1,0,4
5088238,1,0,1,0,225000.0,4,4,1,1,51.5,8.0,True,1,1,0,0,8,2.0,1,0,4
5088239,1,0,1,0,225000.0,4,4,1,1,51.5,8.0,True,1,1,0,0,8,2.0,1,0,4
5088240,0,0,1,0,202500.0,1,4,4,1,59.9,0.0,False,1,0,0,0,12,1.0,1,0,3
5088241,0,0,1,0,202500.0,1,4,4,1,59.9,0.0,False,1,0,0,0,12,1.0,1,0,3
5088242,0,0,1,0,202500.0,1,4,4,1,59.9,0.0,False,1,0,0,0,12,1.0,1,0,3
5088243,1,0,0,0,180000.0,2,4,1,5,27.3,4.2,True,1,0,0,0,4,2.0,1,0,15
5088244,1,0,0,0,180000.0,2,4,1,5,27.3,4.2,True,1,0,0,0,4,2.0,1,0,17
5088245,1,0,0,0,180000.0,2,4,1,5,27.3,4.2,True,1,0,0,0,4,2.0,1,0,25
5088250,0,0,1,0,270000.0,4,4,1,1,45.7,18.3,True,1,0,0,0,12,2.0,1,0,18
5088251,0,0,1,0,270000.0,4,4,1,1,45.7,18.3,True,1,0,0,0,12,2.0,1,0,18
5088252,0,0,1,0,270000.0,4,4,1,1,45.7,18.3,True,1,0,0,0,12,2.0,1,0,18
5088257,0,0,1,0,270000.0,4,4,1,1,45.7,18.3,True,1,0,0,0,12,2.0,1,0,18
5088260,0,0,1,0,270000.0,4,4,1,1,45.7,18.3,True,1,0,0,0,12,2.0,1,0,17
5088266,0,0,1,0,270000.0,4,4,1,1,45.7,18.3,True,1,0,0,0,12,2.0,1,0,18
5088269,0,0,1,0,270000.0,4,4,1,1,45.7,18.3,True,1,0,0,0,12,2.0,1,0,18
